Date,Ticker,Close_Price,Volume
2024-04-25,NVDA,82.5898666381836,424641000.0
2024-04-25,TSLA,170.17999267578125,126427500.0
2024-04-26,AAPL,167.9300994873047,44838400.0
2024-04-26,BTC-USD,63755.3203125,24139372950.0
2024-04-26,ETH-USD,3130.164794921875,10622333862.0
2024-04-26,MSFT,401.0911865234375,29694700.0
2024-04-26,NVDA,87.69026947021484,551011000.0
2024-04-26,TSLA,168.2899932861328,109815700.0
2024-04-27,AAPL,,
2024-04-27,BTC-USD,63419.140625,19530783039.0
2024-04-27,ETH-USD,3252.168212890625,11820785577.0
2024-04-27,MSFT,,
2024-04-27,NVDA,,
2024-04-27,TSLA,,
2024-04-28,AAPL,,
2024-04-28,BTC-USD,63113.23046875,17334827993.0
2024-04-28,ETH-USD,3262.774658203125,11379192678.0
2024-04-28,MSFT,,
2024-04-28,NVDA,,
2024-04-28,TSLA,,
2024-04-29,AAPL,172.09613037109375,68169400.0
2024-04-29,BTC-USD,63841.12109375,26635912073.0
2024-04-29,ETH-USD,3215.428955078125,15032246816.0
2024-04-29,MSFT,397.07354736328125,19582100.0
2024-04-29,NVDA,87.71226501464844,388971000.0
2024-04-29,TSLA,194.0500030517578,243869700.0
2024-04-30,AAPL,168.9517822265625,65934800.0
2024-04-30,BTC-USD,60636.85546875,37840840057.0
2024-04-30,ETH-USD,3012.286865234375,18266894653.0
2024-04-30,MSFT,384.3197937011719,28781400.0
2024-04-30,NVDA,86.35794830322266,363709000.0
2024-04-30,TSLA,183.27999877929688,127031800.0
2024-05-01,AAPL,167.9300994873047,50383100.0
2024-05-01,BTC-USD,58254.01171875,48439780271.0
2024-05-01,ETH-USD,2969.78466796875,20005057445.0
2024-05-01,MSFT,389.8575744628906,23562500.0
2024-05-01,NVDA,82.99864196777344,559863000.0
2024-05-01,TSLA,179.99000549316406,92829700.0
2024-05-02,AAPL,171.62994384765625,94214900.0
2024-05-02,BTC-USD,59123.43359375,32711813559.0
2024-05-02,ETH-USD,2988.16845703125,13163903903.0
2024-05-02,MSFT,392.72027587890625,17709400.0
2024-05-02,NVDA,85.77323913574219,377898000.0
2024-05-02,TSLA,180.00999450683594,89148000.0
2024-05-03,AAPL,181.89617919921875,163224100.0
2024-05-03,BTC-USD,62889.8359375,33172023048.0
2024-05-03,ETH-USD,3103.5419921875,12862183229.0
2024-05-03,MSFT,401.4267883300781,17446700.0
2024-05-03,NVDA,88.74372100830078,398341000.0
2024-05-03,TSLA,181.19000244140625,75491500.0
2024-05-04,AAPL,,
2024-05-04,BTC-USD,63891.47265625,20620477992.0
2024-05-04,ETH-USD,3117.576416015625,8283229638.0
2024-05-04,MSFT,,
2024-05-04,NVDA,,
2024-05-04,TSLA,,
2024-05-05,AAPL,,
2024-05-05,BTC-USD,64031.1328125,18296164805.0
2024-05-05,ETH-USD,3137.2490234375,8783447639.0
2024-05-05,MSFT,,
2024-05-05,NVDA,,
2024-05-05,TSLA,,
2024-05-06,AAPL,180.23973083496094,78569700.0
2024-05-06,BTC-USD,63161.94921875,28697928697.0
2024-05-06,ETH-USD,3062.728759765625,13008587255.0
2024-05-06,MSFT,408.21826171875,16996600.0
2024-05-06,NVDA,92.09300994873047,376203000.0
2024-05-06,TSLA,184.75999450683594,84390300.0
2024-05-07,AAPL,180.92410278320312,77305800.0
2024-05-07,BTC-USD,62334.81640625,25930730982.0
2024-05-07,ETH-USD,3006.5771484375,11743187337.0
2024-05-07,MSFT,404.0722961425781,20018200.0
2024-05-07,NVDA,90.50782012939453,437342000.0
2024-05-07,TSLA,177.80999755859375,75045900.0
2024-05-08,AAPL,181.26133728027344,45057100.0
2024-05-08,BTC-USD,61187.94140625,26088172222.0
2024-05-08,ETH-USD,2973.6572265625,11791662158.0
2024-05-08,MSFT,405.25689697265625,11792300.0
2024-05-08,NVDA,90.36590576171875,325721000.0
2024-05-08,TSLA,174.72000122070312,79969500.0
2024-05-09,AAPL,183.07655334472656,48983000.0
2024-05-09,BTC-USD,63049.9609375,25453338161.0
2024-05-09,ETH-USD,3036.0205078125,10861947179.0
2024-05-09,MSFT,407.0139465332031,14689700.0
2024-05-09,NVDA,88.70175170898438,378013000.0
2024-05-09,TSLA,171.97000122070312,65950300.0
2024-05-10,AAPL,181.81512451171875,50759500.0
2024-05-10,BTC-USD,60792.77734375,27804954694.0
2024-05-10,ETH-USD,2909.791259765625,12278653601.0
2024-05-10,MSFT,409.4028015136719,13402300.0
2024-05-10,NVDA,89.83216857910156,335325000.0
2024-05-10,TSLA,168.47000122070312,72627200.0
2024-05-11,AAPL,,
2024-05-11,BTC-USD,60793.7109375,13842272968.0
2024-05-11,ETH-USD,2911.60205078125,6795916454.0
2024-05-11,MSFT,,
2024-05-11,NVDA,,
2024-05-11,TSLA,,
2024-05-12,AAPL,,
2024-05-12,BTC-USD,61448.39453125,13800459405.0
2024-05-12,ETH-USD,2928.701904296875,5908941395.0
2024-05-12,MSFT,,
2024-05-12,NVDA,,
2024-05-12,TSLA,,
2024-05-13,AAPL,185.02333068847656,72044800.0
2024-05-13,BTC-USD,62901.44921875,27889181179.0
2024-05-13,ETH-USD,2949.359619140625,13352264795.0
2024-05-13,MSFT,408.3959045410156,15440200.0
2024-05-13,NVDA,90.3529052734375,289680000.0
2024-05-13,TSLA,171.88999938964844,67018900.0
2024-05-14,AAPL,186.1655731201172,52393600.0
2024-05-14,BTC-USD,61552.7890625,28186271527.0
2024-05-14,ETH-USD,2881.157958984375,12444516140.0
2024-05-14,MSFT,411.19940185546875,15109300.0
2024-05-14,NVDA,91.3094253540039,296507000.0
2024-05-14,TSLA,177.5500030517578,86407400.0
2024-05-15,AAPL,188.44012451171875,70400000.0
2024-05-15,BTC-USD,66267.4921875,39815167074.0
2024-05-15,ETH-USD,3037.056640625,14666902956.0
2024-05-15,MSFT,418.3887939453125,22239500.0
2024-05-15,NVDA,94.58174133300781,417735000.0
2024-05-15,TSLA,173.99000549316406,79663000.0
2024-05-16,AAPL,188.55931091308594,52845200.0
2024-05-16,BTC-USD,65231.58203125,31573077994.0
2024-05-16,ETH-USD,2945.131103515625,13035465176.0
2024-05-16,MSFT,416.32196044921875,17530100.0
2024-05-16,NVDA,94.3108901977539,323952000.0
2024-05-16,TSLA,174.83999633789062,59812200.0
2024-05-17,AAPL,188.589111328125,41282900.0
2024-05-17,BTC-USD,67051.875,28031279310.0
2024-05-17,ETH-USD,3094.11865234375,14449438097.0
2024-05-17,MSFT,415.5506286621094,15352200.0
2024-05-17,NVDA,92.43184661865234,359691000.0
2024-05-17,TSLA,177.4600067138672,77445800.0
2024-05-18,AAPL,,
2024-05-18,BTC-USD,66940.8046875,16712277406.0
2024-05-18,ETH-USD,3122.948974609375,9407051320.0
2024-05-18,MSFT,,
2024-05-18,NVDA,,
2024-05-18,TSLA,,
2024-05-19,AAPL,,
2024-05-19,BTC-USD,66278.3671875,19249094538.0
2024-05-19,ETH-USD,3071.843017578125,8747800800.0
2024-05-19,MSFT,,
2024-05-19,NVDA,,
2024-05-19,TSLA,,
2024-05-20,AAPL,189.751220703125,44361300.0
2024-05-20,BTC-USD,71448.1953125,43850655717.0
2024-05-20,ETH-USD,3663.85546875,31228143948.0
2024-05-20,MSFT,420.62371826171875,16272100.0
2024-05-20,NVDA,94.73167419433594,318764000.0
2024-05-20,TSLA,174.9499969482422,61727400.0
2024-05-21,AAPL,191.05238342285156,42309400.0
2024-05-21,BTC-USD,70136.53125,46932005990.0
2024-05-21,ETH-USD,3789.312744140625,37643853967.0
2024-05-21,MSFT,424.28271484375,21453300.0
2024-05-21,NVDA,95.33735656738281,328946000.0
2024-05-21,TSLA,186.60000610351562,115266500.0
2024-05-22,AAPL,189.61216735839844,34648500.0
2024-05-22,BTC-USD,69122.3359375,32802561717.0
2024-05-22,ETH-USD,3737.2177734375,25155809461.0
2024-05-22,MSFT,425.74627685546875,18073700.0
2024-05-22,NVDA,94.90157318115234,548648000.0
2024-05-22,TSLA,180.11000061035156,88313500.0
2024-05-23,AAPL,185.61929321289062,51005900.0
2024-05-23,BTC-USD,67929.5625,41895680979.0
2024-05-23,ETH-USD,3776.92724609375,45623656317.0
2024-05-23,MSFT,422.2653503417969,17211700.0
2024-05-23,NVDA,103.74608612060547,835065000.0
2024-05-23,TSLA,173.74000549316406,71975500.0
2024-05-24,AAPL,188.6983642578125,36327000.0
2024-05-24,BTC-USD,68526.1015625,29197308153.0
2024-05-24,ETH-USD,3726.9345703125,22257061429.0
2024-05-24,MSFT,425.39031982421875,11855300.0
2024-05-24,NVDA,106.41471099853516,429494000.0
2024-05-24,TSLA,179.24000549316406,65584500.0
2024-05-25,AAPL,,
2024-05-25,BTC-USD,69265.9453125,15473071741.0
2024-05-25,ETH-USD,3749.236572265625,10000027764.0
2024-05-25,MSFT,,
2024-05-25,NVDA,,
2024-05-25,TSLA,,
2024-05-26,AAPL,,
2024-05-26,BTC-USD,68518.09375,15628433737.0
2024-05-26,ETH-USD,3825.8974609375,14650794791.0
2024-05-26,MSFT,,
2024-05-26,NVDA,,
2024-05-26,TSLA,,
2024-05-27,AAPL,,
2024-05-27,BTC-USD,69394.5546875,25870990717.0
2024-05-27,ETH-USD,3892.0068359375,18949181813.0
2024-05-27,MSFT,,
2024-05-27,NVDA,,
2024-05-27,TSLA,,
2024-05-28,AAPL,188.7082977294922,52280100.0
2024-05-28,BTC-USD,68296.21875,32722265965.0
2024-05-28,ETH-USD,3840.25634765625,19846044324.0
2024-05-28,MSFT,425.5484924316406,15718000.0
2024-05-28,NVDA,113.8429183959961,652728000.0
2024-05-28,TSLA,176.75,59736600.0
2024-05-29,AAPL,189.00628662109375,53068000.0
2024-05-29,BTC-USD,67578.09375,26707072906.0
2024-05-29,ETH-USD,3763.196533203125,17411416736.0
2024-05-29,MSFT,424.4112854003906,15517100.0
2024-05-29,NVDA,114.76644897460938,557442000.0
2024-05-29,TSLA,176.19000244140625,54782600.0
2024-05-30,AAPL,189.99952697753906,49889100.0
2024-05-30,BTC-USD,68364.9921875,29509712534.0
2024-05-30,ETH-USD,3746.849609375,15065849797.0
2024-05-30,MSFT,410.072021484375,28394500.0
2024-05-30,NVDA,110.44366455078125,484553000.0
2024-05-30,TSLA,178.7899932861328,77618400.0
2024-05-31,AAPL,190.95306396484375,75158300.0
2024-05-31,BTC-USD,67491.4140625,27387283769.0
2024-05-31,ETH-USD,3760.026611328125,15290700646.0
2024-05-31,MSFT,410.5269775390625,47995300.0
2024-05-31,NVDA,109.57708740234375,613263000.0
2024-05-31,TSLA,178.0800018310547,67314600.0
2024-06-01,AAPL,,
2024-06-01,BTC-USD,67706.9375,11641495604.0
2024-06-01,ETH-USD,3813.198974609375,8661024535.0
2024-06-01,MSFT,,
2024-06-01,NVDA,,
2024-06-01,TSLA,,
2024-06-02,AAPL,,
2024-06-02,BTC-USD,67751.6015625,17110588415.0
2024-06-02,ETH-USD,3780.89599609375,11126903059.0
2024-06-02,MSFT,,
2024-06-02,NVDA,,
2024-06-02,TSLA,,
2024-06-03,AAPL,192.72103881835938,50080500.0
2024-06-03,BTC-USD,68804.78125,32401285324.0
2024-06-03,ETH-USD,3766.38916015625,14082454300.0
2024-06-03,MSFT,408.9347839355469,17484700.0
2024-06-03,NVDA,114.94136047363281,438392000.0
2024-06-03,TSLA,176.2899932861328,68568900.0
2024-06-04,AAPL,193.03890991210938,47471400.0
2024-06-04,BTC-USD,70567.765625,33149696545.0
2024-06-04,ETH-USD,3812.515869140625,13331489271.0
2024-06-04,MSFT,411.45654296875,14348900.0
2024-06-04,NVDA,116.37763214111328,403324000.0
2024-06-04,TSLA,174.77000427246094,60056300.0
2024-06-05,AAPL,194.5486297607422,54156800.0
2024-06-05,BTC-USD,71082.8203125,32810771409.0
2024-06-05,ETH-USD,3864.260986328125,15480034434.0
2024-06-05,MSFT,419.30853271484375,16988000.0
2024-06-05,NVDA,122.3775634765625,528402000.0
2024-06-05,TSLA,175.0,57953800.0
2024-06-06,AAPL,193.1680145263672,41181800.0
2024-06-06,BTC-USD,70757.1640625,25223152007.0
2024-06-06,ETH-USD,3811.60595703125,13606583873.0
2024-06-06,MSFT,419.81280517578125,14861300.0
2024-06-06,NVDA,120.93629455566406,664696000.0
2024-06-06,TSLA,177.94000244140625,69887000.0
2024-06-07,AAPL,195.56175231933594,53103900.0
2024-06-07,BTC-USD,69342.5859375,36188381096.0
2024-06-07,ETH-USD,3678.629150390625,18220286186.0
2024-06-07,MSFT,419.1502380371094,13621700.0
2024-06-07,NVDA,120.82635498046875,412386000.0
2024-06-07,TSLA,177.47999572753906,56244900.0
2024-06-08,AAPL,,
2024-06-08,BTC-USD,69305.7734375,14262185861.0
2024-06-08,ETH-USD,3680.949951171875,9096091805.0
2024-06-08,MSFT,,
2024-06-08,NVDA,,
2024-06-08,TSLA,,
2024-06-09,AAPL,,
2024-06-09,BTC-USD,69647.9921875,13534028500.0
2024-06-09,ETH-USD,3705.90380859375,7910768788.0
2024-06-09,MSFT,,
2024-06-09,NVDA,,
2024-06-09,TSLA,,
2024-06-10,AAPL,191.8171844482422,97010200.0
2024-06-10,BTC-USD,69512.28125,20597699541.0
2024-06-10,ETH-USD,3666.717529296875,10377300126.0
2024-06-10,MSFT,423.12567138671875,13982900.0
2024-06-10,NVDA,121.72789764404297,313434100.0
2024-06-10,TSLA,173.7899932861328,50774600.0
2024-06-11,AAPL,205.7525177001953,172373300.0
2024-06-11,BTC-USD,67332.03125,37116136345.0
2024-06-11,ETH-USD,3498.33056640625,19184721538.0
2024-06-11,MSFT,427.8823547363281,14551100.0
2024-06-11,NVDA,120.8582763671875,222551200.0
2024-06-11,TSLA,170.66000366210938,64761900.0
2024-06-12,AAPL,211.6326141357422,198134300.0
2024-06-12,BTC-USD,68241.1875,34497940694.0
2024-06-12,ETH-USD,3559.61767578125,17142905351.0
2024-06-12,MSFT,436.1694641113281,22366200.0
2024-06-12,NVDA,125.14643859863281,299595000.0
2024-06-12,TSLA,177.2899932861328,90389400.0
2024-06-13,AAPL,212.7947235107422,97862700.0
2024-06-13,BTC-USD,66756.3984375,28955204146.0
2024-06-13,ETH-USD,3469.28125,14472382154.0
2024-06-13,MSFT,436.6836853027344,15960600.0
2024-06-13,NVDA,129.55455017089844,260704500.0
2024-06-13,TSLA,182.47000122070312,118984100.0
2024-06-14,AAPL,211.05653381347656,70122700.0
2024-06-14,BTC-USD,66011.09375,27403884779.0
2024-06-14,ETH-USD,3480.27197265625,15793876596.0
2024-06-14,MSFT,437.6627197265625,13582000.0
2024-06-14,NVDA,131.82359313964844,309320400.0
2024-06-14,TSLA,178.00999450683594,82038200.0
2024-06-15,AAPL,,
2024-06-15,BTC-USD,66191.0,14121265576.0
2024-06-15,ETH-USD,3565.549560546875,12733651076.0
2024-06-15,MSFT,,
2024-06-15,NVDA,,
2024-06-15,TSLA,,
2024-06-16,AAPL,,
2024-06-16,BTC-USD,66639.046875,13281140541.0
2024-06-16,ETH-USD,3620.5634765625,9878388158.0
2024-06-16,MSFT,,
2024-06-16,NVDA,,
2024-06-16,TSLA,,
2024-06-17,AAPL,215.20831298828125,93728300.0
2024-06-17,BTC-USD,66490.296875,30006354476.0
2024-06-17,ETH-USD,3511.37890625,17838856988.0
2024-06-17,MSFT,443.3983459472656,20790000.0
2024-06-17,NVDA,130.92396545410156,288504400.0
2024-06-17,TSLA,187.44000244140625,109786100.0
2024-06-18,AAPL,212.8443603515625,79943300.0
2024-06-18,BTC-USD,65140.74609375,39481285950.0
2024-06-18,ETH-USD,3483.681396484375,21022514455.0
2024-06-18,MSFT,441.3908996582031,17112500.0
2024-06-18,NVDA,135.52200317382812,294335100.0
2024-06-18,TSLA,184.86000061035156,68982300.0
2024-06-19,AAPL,,
2024-06-19,BTC-USD,64960.296875,21103423504.0
2024-06-19,ETH-USD,3559.347412109375,15275373778.0
2024-06-19,MSFT,,
2024-06-19,NVDA,,
2024-06-19,TSLA,,
2024-06-20,AAPL,208.26548767089844,86172500.0
2024-06-20,BTC-USD,64828.65625,25641109124.0
2024-06-20,ETH-USD,3511.0869140625,16115123753.0
2024-06-20,MSFT,440.7579650878906,19877400.0
2024-06-20,NVDA,130.72406005859375,517768400.0
2024-06-20,TSLA,181.57000732421875,55893100.0
2024-06-21,AAPL,206.09027099609375,241805100.0
2024-06-21,BTC-USD,64096.19921875,26188171739.0
2024-06-21,ETH-USD,3516.07568359375,15933353456.0
2024-06-21,MSFT,444.792724609375,34187100.0
2024-06-21,NVDA,126.5158462524414,649445800.0
2024-06-21,TSLA,183.00999450683594,61937300.0
2024-06-22,AAPL,,
2024-06-22,BTC-USD,64252.578125,9858198793.0
2024-06-22,ETH-USD,3494.8134765625,7423703673.0
2024-06-22,MSFT,,
2024-06-22,NVDA,,
2024-06-22,TSLA,,
2024-06-23,AAPL,,
2024-06-23,BTC-USD,63180.796875,11170471802.0
2024-06-23,ETH-USD,3418.61181640625,9418141333.0
2024-06-23,MSFT,,
2024-06-23,NVDA,,
2024-06-23,TSLA,,
2024-06-24,AAPL,206.73587036132812,80727000.0
2024-06-24,BTC-USD,60277.4140625,43152133651.0
2024-06-24,ETH-USD,3350.25634765625,23137744903.0
2024-06-24,MSFT,442.7061767578125,15913700.0
2024-06-24,NVDA,118.05945587158203,476060900.0
2024-06-24,TSLA,182.5800018310547,61992100.0
2024-06-25,AAPL,207.6595916748047,55549700.0
2024-06-25,BTC-USD,61804.640625,29201215431.0
2024-06-25,ETH-USD,3395.029052734375,13235546063.0
2024-06-25,MSFT,445.94976806640625,16413400.0
2024-06-25,NVDA,126.03604888916016,414192600.0
2024-06-25,TSLA,187.35000610351562,62905700.0
2024-06-26,AAPL,211.8114013671875,66213200.0
2024-06-26,BTC-USD,60811.27734375,22506003064.0
2024-06-26,ETH-USD,3369.477294921875,11694054195.0
2024-06-26,MSFT,447.1463623046875,16507000.0
2024-06-26,NVDA,126.3459243774414,362975900.0
2024-06-26,TSLA,196.3699951171875,95737100.0
2024-06-27,AAPL,212.6556854248047,49772700.0
2024-06-27,BTC-USD,61604.80078125,21231745045.0
2024-06-27,ETH-USD,3444.800537109375,11771834016.0
2024-06-27,MSFT,447.8287353515625,14806300.0
2024-06-27,NVDA,123.93695068359375,252571700.0
2024-06-27,TSLA,197.4199981689453,72746500.0
2024-06-28,AAPL,209.19912719726562,82542700.0
2024-06-28,BTC-USD,60320.13671875,24952866877.0
2024-06-28,ETH-USD,3373.635986328125,12861158844.0
2024-06-28,MSFT,441.994140625,28362300.0
2024-06-28,NVDA,123.48714447021484,315516700.0
2024-06-28,TSLA,197.8800048828125,95438100.0
2024-06-29,AAPL,,
2024-06-29,BTC-USD,60887.37890625,12652903396.0
2024-06-29,ETH-USD,3372.9677734375,6584792001.0
2024-06-29,MSFT,,
2024-06-29,NVDA,,
2024-06-29,TSLA,,
2024-06-30,AAPL,,
2024-06-30,BTC-USD,62678.29296875,17333226409.0
2024-06-30,ETH-USD,3432.88916015625,8396416013.0
2024-06-30,MSFT,,
2024-06-30,NVDA,,
2024-06-30,TSLA,,
2024-07-01,AAPL,215.28778076171875,60402900.0
2024-07-01,BTC-USD,62851.98046875,25468379421.0
2024-07-01,ETH-USD,3440.341552734375,12281551839.0
2024-07-01,MSFT,451.6656799316406,17662800.0
2024-07-01,NVDA,124.246826171875,284885500.0
2024-07-01,TSLA,209.86000061035156,135691400.0
2024-07-02,AAPL,218.78404235839844,58046200.0
2024-07-02,BTC-USD,62029.015625,20151616992.0
2024-07-02,ETH-USD,3416.354736328125,9421757718.0
2024-07-02,MSFT,454.1874084472656,13979800.0
2024-07-02,NVDA,122.61751556396484,218374000.0
2024-07-02,TSLA,231.25999450683594,205047900.0
2024-07-03,AAPL,220.05540466308594,37369800.0
2024-07-03,BTC-USD,60173.921875,29756701685.0
2024-07-03,ETH-USD,3292.916748046875,16121324440.0
2024-07-03,MSFT,455.660888671875,9932800.0
2024-07-03,NVDA,128.22511291503906,215749000.0
2024-07-03,TSLA,246.38999938964844,166561500.0
2024-07-04,AAPL,,
2024-07-04,BTC-USD,56977.703125,41149609230.0
2024-07-04,ETH-USD,3054.52197265625,20252514386.0
2024-07-04,MSFT,,
2024-07-04,NVDA,,
2024-07-04,TSLA,,
2024-07-05,AAPL,224.8130645751953,60412400.0
2024-07-05,BTC-USD,56662.375,55417544033.0
2024-07-05,ETH-USD,2981.5986328125,31131942647.0
2024-07-05,MSFT,462.3755798339844,16000300.0
2024-07-05,NVDA,125.77616882324219,214176700.0
2024-07-05,TSLA,251.52000427246094,154501200.0
2024-07-06,AAPL,,
2024-07-06,BTC-USD,58303.5390625,20610320577.0
2024-07-06,ETH-USD,3069.3779296875,11586293705.0
2024-07-06,MSFT,,
2024-07-06,NVDA,,
2024-07-06,TSLA,,
2024-07-07,AAPL,,
2024-07-07,BTC-USD,55849.109375,20553359505.0
2024-07-07,ETH-USD,2929.38720703125,10857947538.0
2024-07-07,MSFT,,
2024-07-07,NVDA,,
2024-07-07,TSLA,,
2024-07-08,AAPL,226.2831268310547,59085900.0
2024-07-08,BTC-USD,56705.09765625,39766159899.0
2024-07-08,ETH-USD,3018.73193359375,22627377457.0
2024-07-08,MSFT,461.0702209472656,12962300.0
2024-07-08,NVDA,128.1451416015625,237677300.0
2024-07-08,TSLA,252.94000244140625,157219600.0
2024-07-09,AAPL,227.1372833251953,48076100.0
2024-07-09,BTC-USD,58009.2265625,27849512607.0
2024-07-09,ETH-USD,3064.032958984375,15269945822.0
2024-07-09,MSFT,454.4445495605469,17207200.0
2024-07-09,NVDA,131.3238067626953,285366600.0
2024-07-09,TSLA,262.3299865722656,160210900.0
2024-07-10,AAPL,231.40829467773438,62627700.0
2024-07-10,BTC-USD,57742.49609375,26175260526.0
2024-07-10,ETH-USD,3102.21875,14578679176.0
2024-07-10,MSFT,461.08013916015625,18196100.0
2024-07-10,NVDA,134.852294921875,248978600.0
2024-07-10,TSLA,263.260009765625,128519400.0
2024-07-11,AAPL,226.0347900390625,64710600.0
2024-07-11,BTC-USD,57344.9140625,28707803842.0
2024-07-11,ETH-USD,3100.330810546875,15230095766.0
2024-07-11,MSFT,449.658203125,23111200.0
2024-07-11,NVDA,127.34550476074219,374782700.0
2024-07-11,TSLA,241.02999877929688,221707300.0
2024-07-12,AAPL,228.98475646972656,53046500.0
2024-07-12,BTC-USD,57899.46484375,25604805221.0
2024-07-12,ETH-USD,3134.15869140625,12751638331.0
2024-07-12,MSFT,448.52093505859375,16324300.0
2024-07-12,NVDA,129.18470764160156,252680500.0
2024-07-12,TSLA,248.22999572753906,155955800.0
2024-07-13,AAPL,,
2024-07-13,BTC-USD,59231.953125,17080061806.0
2024-07-13,ETH-USD,3177.19873046875,8565105946.0
2024-07-13,MSFT,,
2024-07-13,NVDA,,
2024-07-13,TSLA,,
2024-07-14,AAPL,,
2024-07-14,BTC-USD,60787.79296875,22223416061.0
2024-07-14,ETH-USD,3244.0791015625,10517709666.0
2024-07-14,MSFT,,
2024-07-14,NVDA,,
2024-07-14,TSLA,,
2024-07-15,AAPL,232.81871032714844,62631300.0
2024-07-15,BTC-USD,64870.15234375,38094526099.0
2024-07-15,ETH-USD,3489.552734375,18305490390.0
2024-07-15,MSFT,448.9263610839844,14429400.0
2024-07-15,NVDA,128.3850555419922,208326200.0
2024-07-15,TSLA,252.63999938964844,146912900.0
2024-07-16,AAPL,233.23587036132812,43234300.0
2024-07-16,BTC-USD,65097.1484375,41617346768.0
2024-07-16,ETH-USD,3443.513427734375,20446664416.0
2024-07-16,MSFT,444.53558349609375,17175700.0
2024-07-16,NVDA,126.30593872070312,214769500.0
2024-07-16,TSLA,256.55999755859375,126332500.0
2024-07-17,AAPL,227.33595275878906,57345900.0
2024-07-17,BTC-USD,64118.79296875,32525071311.0
2024-07-17,ETH-USD,3388.75244140625,16739123962.0
2024-07-17,MSFT,438.6021423339844,21778000.0
2024-07-17,NVDA,117.93952178955078,390086200.0
2024-07-17,TSLA,248.5,115584800.0
2024-07-18,AAPL,222.66763305664062,66034600.0
2024-07-18,BTC-USD,63974.06640625,27239305337.0
2024-07-18,ETH-USD,3426.258544921875,15035622003.0
2024-07-18,MSFT,435.487060546875,20794800.0
2024-07-18,NVDA,121.03819274902344,320979500.0
2024-07-18,TSLA,249.22999572753906,110869000.0
2024-07-19,AAPL,222.79676818847656,49151500.0
2024-07-19,BTC-USD,66710.15625,37003855410.0
2024-07-19,ETH-USD,3505.73486328125,17705629736.0
2024-07-19,MSFT,432.26324462890625,20940400.0
2024-07-19,NVDA,117.87954711914062,217223800.0
2024-07-19,TSLA,239.1999969482422,87403900.0
2024-07-20,AAPL,,
2024-07-20,BTC-USD,67163.6484375,19029581250.0
2024-07-20,ETH-USD,3519.29541015625,10360198325.0
2024-07-20,MSFT,,
2024-07-20,NVDA,,
2024-07-20,TSLA,,
2024-07-21,AAPL,,
2024-07-21,BTC-USD,68154.5234375,26652190004.0
2024-07-21,ETH-USD,3536.60546875,13845913681.0
2024-07-21,MSFT,,
2024-07-21,NVDA,,
2024-07-21,TSLA,,
2024-07-22,AAPL,222.44915771484375,48201800.0
2024-07-22,BTC-USD,67585.25,42649109453.0
2024-07-22,ETH-USD,3440.419921875,18723199034.0
2024-07-22,MSFT,438.0285949707031,15808800.0
2024-07-22,NVDA,123.48714447021484,258068900.0
2024-07-22,TSLA,251.50999450683594,101225400.0
2024-07-23,AAPL,223.49205017089844,39960300.0
2024-07-23,BTC-USD,65927.671875,35605668666.0
2024-07-23,ETH-USD,3481.995849609375,24468405650.0
2024-07-23,MSFT,439.91741943359375,13107100.0
2024-07-23,NVDA,122.53754425048828,173911000.0
2024-07-23,TSLA,246.3800048828125,111928200.0
2024-07-24,AAPL,217.06570434570312,61777600.0
2024-07-24,BTC-USD,65372.1328125,27470942309.0
2024-07-24,ETH-USD,3336.33935546875,16040945448.0
2024-07-24,MSFT,424.14422607421875,26805800.0
2024-07-24,NVDA,114.20112609863281,327776900.0
2024-07-24,TSLA,215.99000549316406,167942900.0
2024-07-25,AAPL,216.02279663085938,51391200.0
2024-07-25,BTC-USD,65777.2265625,38315761670.0
2024-07-25,ETH-USD,3174.42724609375,25293745810.0
2024-07-25,MSFT,413.76068115234375,29943800.0
2024-07-25,NVDA,112.2319564819336,460067000.0
2024-07-25,TSLA,220.25,100636500.0
2024-07-26,AAPL,216.4896240234375,41601300.0
2024-07-26,BTC-USD,67912.0625,30488630457.0
2024-07-26,ETH-USD,3275.951416015625,15993893521.0
2024-07-26,MSFT,420.55450439453125,23583800.0
2024-07-26,NVDA,113.01162719726562,293399100.0
2024-07-26,TSLA,219.8000030517578,94604100.0
2024-07-27,AAPL,,
2024-07-27,BTC-USD,67813.3359375,34691905492.0
2024-07-27,ETH-USD,3247.60791015625,15198233287.0
2024-07-27,MSFT,,
2024-07-27,NVDA,,
2024-07-27,TSLA,,
2024-07-28,AAPL,,
2024-07-28,BTC-USD,68255.8671875,18043166945.0
2024-07-28,ETH-USD,3271.464599609375,8959236446.0
2024-07-28,MSFT,,
2024-07-28,NVDA,,
2024-07-28,TSLA,,
2024-07-29,AAPL,216.7677459716797,36311800.0
2024-07-29,BTC-USD,66819.9140625,40780682628.0
2024-07-29,ETH-USD,3320.539306640625,18334852719.0
2024-07-29,MSFT,421.9983215332031,15125800.0
2024-07-29,NVDA,111.54225158691406,248152100.0
2024-07-29,TSLA,232.10000610351562,129201800.0
2024-07-30,AAPL,217.32394409179688,41643800.0
2024-07-30,BTC-USD,66201.015625,31380492109.0
2024-07-30,ETH-USD,3278.667724609375,14045773047.0
2024-07-30,MSFT,418.2305603027344,32687600.0
2024-07-30,NVDA,103.68561553955078,486833300.0
2024-07-30,TSLA,222.6199951171875,100560300.0
2024-07-31,AAPL,220.58181762695312,50036300.0
